bath,balcony,price,total_sqft_float,bhk,sqrt_per_room,price_per_square
4.0,1.0,54.9,915.0,4,228.75,6000.0
5.0,1.0,60.0,772.0,8,96.5,7772.020725388601
2.0,2.0,52.0,1275.0,2,637.5,4078.4313725490197
2.0,2.0,48.0,1060.0,2,530.0,4528.301886792453
2.0,2.0,42.0,1063.0,2,531.5,3951.081843838194
2.0,2.0,48.0,1050.0,2,525.0,4571.428571428572
2.0,2.0,42.0,1132.0,2,566.0,3710.2473498233217
2.0,2.0,50.0,1325.0,2,662.5,3773.5849056603774
2.0,2.0,53.0,1200.0,2,600.0,4416.666666666667
2.0,2.0,45.5,1035.0,2,517.5,4396.135265700483
1.0,0.0,50.0,1180.0,2,590.0,4237.28813559322
2.0,2.0,46.0,1140.0,2,570.0,4035.0877192982457
2.0,2.0,48.0,1225.0,2,612.5,3918.3673469387754
2.0,2.0,43.0,1000.0,2,500.0,4300.0
2.0,2.0,48.0,1225.0,2,612.5,3918.3673469387754
2.0,2.0,29.5,775.0,2,387.5,3806.451612903226
2.0,2.0,50.0,1175.0,2,587.5,4255.31914893617
2.0,2.0,45.0,1150.0,2,575.0,3913.0434782608695
2.0,2.0,56.0,1280.0,3,426.6666666666667,4375.0
3.0,1.0,55.5,1350.0,3,450.0,4111.111111111111
3.0,1.0,66.0,1340.0,3,446.6666666666667,4925.373134328358
2.0,2.0,75.0,1805.0,3,601.6666666666666,4155.124653739612
3.0,1.5843757375501535,75.0,1540.0,3,513.3333333333334,4870.12987012987
2.0,3.0,72.0,1560.0,3,520.0,4615.384615384615
3.0,2.0,60.0,1495.0,3,498.3333333333333,4013.3779264214045
3.0,3.0,70.0,1654.0,3,551.3333333333334,4232.1644498186215
2.0,2.0,70.0,1485.0,3,495.0,4713.804713804714
2.0,2.0,68.0,1400.0,3,466.6666666666667,4857.142857142857
4.0,1.5843757375501535,130.0,3000.0,4,750.0,4333.333333333333
1.0,0.0,36.0,700.0,1,700.0,5142.857142857143
2.0,1.0,48.0,950.0,2,475.0,5052.631578947368
2.0,1.0,50.0,950.0,2,475.0,5263.1578947368425
2.0,1.0,47.0,950.0,2,475.0,4947.368421052632
2.0,1.0,57.5,1150.0,3,383.3333333333333,5000.0
2.0,2.0,81.5,1253.0,2,626.5,6504.38946528332
2.0,0.0,64.0,991.0,2,495.5,6458.123107971745
2.0,1.0,78.0,1250.0,2,625.0,6240.0
3.0,2.0,100.0,1645.0,3,548.3333333333334,6079.0273556231
3.0,3.0,92.0,1342.0,3,447.3333333333333,6855.439642324888
3.0,3.0,105.0,1605.0,3,535.0,6542.056074766355
4.0,1.5843757375501535,108.0,1700.0,4,425.0,6352.941176470588
6.0,3.0,225.0,3381.0,6,563.5,6654.835847382431
2.0,2.0,300.0,1875.0,7,267.85714285714283,16000.0
1.0,1.0,39.0,610.0,1,610.0,6393.44262295082
2.0,2.0,50.0,1200.0,2,600.0,4166.666666666667
2.0,1.0,40.0,980.0,2,490.0,4081.6326530612246
2.0,3.0,52.0,1187.0,2,593.5,4380.791912384162
2.0,2.0,45.0,1040.0,2,520.0,4326.923076923077
2.0,1.0,40.0,800.0,2,400.0,5000.0
2.0,3.0,48.0,1222.0,2,611.0,3927.986906710311
2.0,1.0,40.0,900.0,2,450.0,4444.444444444444
2.0,2.0,70.0,1354.0,2,677.0,5169.8670605613
2.0,2.0,71.0,1354.0,2,677.0,5243.722304283604
2.0,1.0,70.0,1425.0,3,475.0,4912.2807017543855
2.0,3.0,85.0,1450.0,3,483.3333333333333,5862.068965517241
3.0,2.0,78.0,1565.0,3,521.6666666666666,4984.025559105431
2.0,2.0,95.0,1837.0,3,612.3333333333334,5171.475231355471
3.0,2.0,78.0,1510.0,3,503.3333333333333,5165.562913907284
2.0,1.0,160.0,2400.0,2,1200.0,6666.666666666667
2.0,3.0,40.0,856.0,2,428.0,4672.897196261682
2.0,2.0,48.0,925.0,2,462.5,5189.189189189189
2.0,2.0,51.0,925.0,2,462.5,5513.513513513513
2.0,1.0,54.0,1147.0,2,573.5,4707.933740191805
3.0,3.0,95.0,1850.0,3,616.6666666666666,5135.135135135135
2.0,0.0,53.0,1200.0,2,600.0,4416.666666666667
2.0,1.0,53.0,1054.0,2,527.0,5028.462998102466
2.0,0.0,39.0,820.0,2,410.0,4756.09756097561
2.0,2.0,73.0,1080.0,2,540.0,6759.259259259259
2.0,1.0,65.0,1198.0,2,599.0,5425.709515859767
2.0,2.0,65.0,1250.0,2,625.0,5200.0
2.0,1.0,60.0,1190.0,2,595.0,5042.016806722689
2.0,1.0,70.0,1100.0,2,550.0,6363.636363636364
3.0,2.0,75.0,1375.0,3,458.3333333333333,5454.545454545455
3.0,3.0,88.0,1640.0,3,546.6666666666666,5365.8536585365855
3.0,2.0,85.0,1800.0,3,600.0,4722.222222222223
5.0,3.0,300.0,3800.0,4,950.0,7894.736842105263
1.0,0.0,30.0,450.0,1,450.0,6666.666666666667
2.0,2.0,85.0,1044.0,2,522.0,8141.762452107279
2.0,1.0,60.0,600.0,3,200.0,10000.0
2.0,0.0,60.0,1155.0,3,385.0,5194.805194805195
4.0,1.0,80.0,800.0,4,200.0,10000.0
9.0,1.0,180.0,1800.0,9,200.0,10000.0
6.0,3.0,200.0,2750.0,6,458.3333333333333,7272.727272727273
1.0,1.0,33.0,565.0,1,565.0,5840.70796460177
2.0,1.0,80.0,1000.0,2,500.0,8000.0
2.0,0.0,43.0,700.0,2,350.0,6142.857142857143
2.0,1.0,39.0,883.0,2,441.5,4416.761041902605
2.0,1.0,39.0,883.0,2,441.5,4416.761041902605
2.0,1.0,44.0,883.0,2,441.5,4983.012457531144
2.0,1.0,39.0,883.0,2,441.5,4416.761041902605
2.0,1.0,39.0,883.0,2,441.5,4416.761041902605
2.0,1.0,39.0,883.0,2,441.5,4416.761041902605
2.0,1.0,45.5,1082.0,3,360.6666666666667,4205.1756007393715
2.0,1.0,48.0,1083.0,3,361.0,4432.13296398892
2.0,1.0,46.0,1000.0,2,500.0,4600.0
2.0,1.0,51.5,1263.0,2,631.5,4077.593032462391
2.0,2.0,55.0,1347.0,3,449.0,4083.147735708983
7.0,3.0,110.0,2700.0,6,450.0,4074.074074074074
1.0,0.0,59.0,700.0,1,700.0,8428.57142857143
2.0,2.0,80.0,1200.0,2,600.0,6666.666666666667
3.0,2.0,80.0,1200.0,2,600.0,6666.666666666667
3.0,1.0,60.0,540.0,3,180.0,11111.111111111111
2.0,1.0,50.0,600.0,3,200.0,8333.333333333334
4.0,2.0,200.0,2900.0,4,725.0,6896.551724137931
4.0,1.0,200.0,1600.0,4,400.0,12500.0
4.0,1.0,150.0,1666.0,5,333.2,9003.60144057623
4.0,2.0,85.0,782.0,6,130.33333333333334,10869.565217391304
1.0,0.0,18.41,657.5,1,657.5,2800.0
1.0,1.0,18.5,610.0,1,610.0,3032.7868852459014
2.0,2.0,24.5,810.0,2,405.0,3024.6913580246915
2.0,2.0,32.0,1156.0,2,578.0,2768.166089965398
2.0,1.0,24.0,870.0,2,435.0,2758.6206896551726
2.0,1.0,31.5,990.0,2,495.0,3181.818181818182
2.0,0.0,25.0,930.0,2,465.0,2688.1720430107525
2.0,2.0,37.0,1015.0,2,507.5,3645.320197044335
2.0,1.0,31.99,1080.0,2,540.0,2962.037037037037
2.0,1.0,35.0,1057.0,2,528.5,3311.2582781456954
2.0,2.0,35.0,940.0,2,470.0,3723.404255319149
3.0,2.0,65.0,1595.0,3,531.6666666666666,4075.2351097178685
2.0,2.0,34.63,1385.0,3,461.6666666666667,2500.361010830325
2.0,1.0,34.13,1365.0,3,455.0,2500.3663003663005
2.0,1.0,31.9,1276.0,3,425.3333333333333,2500.0
3.0,3.0,40.0,1616.0,3,538.6666666666666,2475.2475247524753
3.0,0.0,99.0,1365.0,3,455.0,7252.747252747253
4.0,1.0,160.0,2274.24,3,758.0799999999999,7035.317292809907
4.0,2.0,90.0,1600.0,4,400.0,5625.0
3.0,1.0,95.0,1200.0,4,300.0,7916.666666666667
2.0,2.0,43.04,1025.0,2,512.5,4199.024390243902
1.0,1.0,36.0,711.0,1,711.0,5063.291139240507
1.0,1.0,38.0,711.0,1,711.0,5344.585091420535
1.0,1.0,30.0,551.0,1,551.0,5444.64609800363
1.0,1.0,50.0,938.0,1,938.0,5330.490405117271
2.0,1.0,46.0,929.0,2,464.5,4951.560818083961
2.0,1.0,42.83,1020.0,2,510.0,4199.019607843137
2.0,2.0,64.0,1295.0,2,647.5,4942.084942084942
2.0,2.0,55.0,1277.0,2,638.5,4306.969459671104
2.0,1.0,47.0,945.0,2,472.5,4973.544973544974
2.0,2.0,65.0,1340.0,2,670.0,4850.746268656716
3.0,3.0,75.0,1419.0,3,473.0,5285.412262156448
3.0,1.0,75.0,1476.0,3,492.0,5081.30081300813
3.0,1.0,121.0,2200.0,3,733.3333333333334,5500.0
3.0,1.0,75.0,1450.0,3,483.3333333333333,5172.413793103448
2.0,1.0,70.0,1489.0,3,496.3333333333333,4701.141705842848
2.0,1.0,69.5,1477.0,3,492.3333333333333,4705.484089370345
4.0,0.0,120.0,2130.0,4,532.5,5633.802816901409
2.0,1.0,45.68,1305.0,3,435.0,3500.383141762452
2.0,1.0,37.8,1080.0,2,540.0,3499.9999999999995
3.0,2.0,130.0,1950.0,3,650.0,6666.666666666667
3.0,2.0,95.0,1884.0,3,628.0,5042.462845010616
2.0,2.0,52.33,1495.0,3,498.3333333333333,3500.334448160535
1.0,1.0,26.0,525.0,1,525.0,4952.380952380952
1.0,1.0,27.25,525.0,1,525.0,5190.476190476191
1.0,1.0,26.0,525.0,1,525.0,4952.380952380952
1.0,1.0,25.0,525.0,1,525.0,4761.9047619047615
1.0,1.0,35.0,670.0,1,670.0,5223.880597014925
1.0,1.0,38.44,712.0,1,712.0,5398.876404494382
1.0,1.0,27.0,525.0,1,525.0,5142.857142857143
1.0,1.0,27.5,525.0,1,525.0,5238.0952380952385
1.0,1.0,26.25,525.0,1,525.0,5000.0
1.0,1.0,26.0,525.0,1,525.0,4952.380952380952
1.0,1.0,26.01,525.0,1,525.0,4954.285714285715
1.0,1.0,26.0,525.0,1,525.0,4952.380952380952
2.0,1.0,36.0,700.0,2,350.0,5142.857142857143
2.0,1.0,51.25,1017.0,2,508.5,5039.331366764995
2.0,2.0,57.0,1180.0,2,590.0,4830.5084745762715
2.0,3.0,75.0,1339.0,2,669.5,5601.194921583271
2.0,2.0,69.0,1500.0,2,750.0,4600.0
2.0,1.0,46.0,900.0,2,450.0,5111.111111111111
1.0,0.0,45.0,900.0,2,450.0,5000.0
2.0,1.0,46.0,900.0,2,450.0,5111.111111111111
2.0,1.0,46.0,900.0,2,450.0,5111.111111111111
2.0,2.0,58.0,1135.0,2,567.5,5110.132158590309
2.0,1.0,41.0,900.0,2,450.0,4555.555555555556
2.0,1.0,50.6,983.0,2,491.5,5147.5076297049845
2.0,1.0,35.0,700.0,2,350.0,5000.0
1.0,1.0,35.0,700.0,2,350.0,5000.0
3.0,1.0,76.85,1366.0,2,683.0,5625.915080527086
2.0,2.0,62.0,1339.0,2,669.5,4630.321135175504
2.0,1.0,54.54,1090.0,2,545.0,5003.6697247706425
2.0,2.0,56.74,1051.0,2,525.5,5398.667935299714
2.0,1.0,45.0,950.0,2,475.0,4736.8421052631575
2.0,1.0,41.0,900.0,2,450.0,4555.555555555556
2.0,1.0,34.98,700.0,2,350.0,4997.142857142857
2.0,2.0,60.0,1225.0,2,612.5,4897.959183673469
2.0,2.0,62.0,1339.0,2,669.5,4630.321135175504
2.0,2.0,71.5,1339.0,2,669.5,5339.805825242718
2.0,1.0,55.5,1155.0,2,577.5,4805.194805194805
2.0,1.0,41.0,900.0,2,450.0,4555.555555555556
2.0,1.0,34.99,700.0,2,350.0,4998.571428571428
2.0,3.0,64.39,1309.0,2,654.5,4919.022154316272
2.0,1.0,35.07,700.0,2,350.0,5010.0
2.0,2.0,63.22,1283.0,2,641.5,4927.5136399064695
2.0,1.0,35.0,700.0,2,350.0,5000.0
2.0,2.0,65.0,1240.0,2,620.0,5241.935483870968
2.0,1.0,35.0,700.0,2,350.0,5000.0
2.0,1.0,56.74,1135.0,2,567.5,4999.1189427312775
2.0,3.0,70.0,1322.0,2,661.0,5295.00756429652
2.0,1.0,34.0,700.0,2,350.0,4857.142857142857
2.0,1.0,63.0,1167.0,2,583.5,5398.457583547558
2.0,2.0,63.0,1339.0,2,669.5,4705.003734129948
2.0,2.0,41.0,900.0,2,450.0,4555.555555555556
2.0,1.0,51.0,1120.0,2,560.0,4553.571428571428
2.0,2.0,78.0,1430.0,2,715.0,5454.545454545455
2.0,1.0,36.0,700.0,2,350.0,5142.857142857143
2.0,2.0,60.0,1220.0,2,610.0,4918.0327868852455
2.0,1.0,41.0,900.0,2,450.0,4555.555555555556
2.0,0.0,62.0,1200.0,2,600.0,5166.666666666667
2.0,1.0,41.0,900.0,2,450.0,4555.555555555556
2.0,1.0,46.29,900.0,2,450.0,5143.333333333333
2.0,2.0,36.0,700.0,2,350.0,5142.857142857143
2.0,1.0,42.0,900.0,2,450.0,4666.666666666667
2.0,2.0,67.0,1339.0,2,669.5,5003.734129947722
3.0,2.0,88.0,1665.0,3,555.0,5285.285285285286
3.0,3.0,67.0,1550.0,3,516.6666666666666,4322.580645161291
2.0,1.0,58.0,1100.0,3,366.6666666666667,5272.727272727273
3.0,2.0,58.0,1100.0,3,366.6666666666667,5272.727272727273
3.0,2.0,53.0,1100.0,3,366.6666666666667,4818.181818181818
3.0,2.0,95.84,1843.0,3,614.3333333333334,5200.217037438958
3.0,2.0,86.58,1665.0,3,555.0,5200.0
2.0,3.0,69.0,1300.0,3,433.3333333333333,5307.692307692308
3.0,2.0,92.15,1843.0,3,614.3333333333334,5000.0
3.0,3.0,81.94,1699.0,3,566.3333333333334,4822.836962919364
2.0,2.0,75.0,1420.0,3,473.3333333333333,5281.69014084507
2.0,2.0,64.23,1480.0,3,493.3333333333333,4339.864864864865
3.0,3.0,75.0,1660.0,3,553.3333333333334,4518.0722891566265
3.0,2.0,95.84,1843.0,3,614.3333333333334,5200.217037438958
3.0,2.0,53.0,1100.0,3,366.6666666666667,4818.181818181818
3.0,2.0,53.0,1100.0,3,366.6666666666667,4818.181818181818
3.0,2.0,69.0,1300.0,3,433.3333333333333,5307.692307692308
3.0,3.0,88.0,1700.0,3,566.6666666666666,5176.470588235294
3.0,1.0,99.0,1900.0,3,633.3333333333334,5210.526315789473
3.0,1.0,52.97,1100.0,3,366.6666666666667,4815.454545454545
3.0,2.0,90.0,1800.0,3,600.0,5000.0
3.0,3.0,63.58,1260.0,3,420.0,5046.0317460317465
3.0,2.0,82.0,1843.0,3,614.3333333333334,4449.267498643516
3.0,2.0,86.91,1665.0,3,555.0,5219.81981981982
3.0,2.0,86.58,1665.0,3,555.0,5200.0
3.0,2.0,85.0,1843.0,3,614.3333333333334,4612.045577862181
3.0,3.0,85.0,1737.0,3,579.0,4893.494530800231
3.0,2.0,53.0,1100.0,3,366.6666666666667,4818.181818181818
3.0,2.0,88.0,1843.0,3,614.3333333333334,4774.823657080847
3.0,2.0,56.57,1100.0,3,366.6666666666667,5142.727272727273
3.0,2.0,96.2,1843.0,3,614.3333333333334,5219.750406945198
3.0,1.0,72.99,1500.0,3,500.0,4865.999999999999
2.0,2.0,62.93,1450.0,3,483.3333333333333,4340.0
3.0,3.0,68.0,1420.0,3,473.3333333333333,4788.732394366197
3.0,2.0,74.9,1498.0,3,499.3333333333333,5000.000000000001
3.0,2.0,65.0,1450.0,3,483.3333333333333,4482.758620689655
3.0,1.0,58.0,1100.0,3,366.6666666666667,5272.727272727273
2.0,1.0,52.97,1100.0,3,366.6666666666667,4815.454545454545
2.0,2.0,70.18,1450.0,3,483.3333333333333,4840.000000000001
3.0,2.0,85.0,1843.0,3,614.3333333333334,4612.045577862181
3.0,3.0,92.69,1938.0,3,646.0,4782.765737874097
3.0,2.0,69.0,1300.0,3,433.3333333333333,5307.692307692308
3.0,1.0,69.0,1300.0,3,433.3333333333333,5307.692307692308
2.0,1.0,65.0,1419.59,3,473.19666666666666,4578.786832817927
3.0,2.0,78.0,1665.0,3,555.0,4684.684684684685
3.0,1.0,69.0,1300.0,3,433.3333333333333,5307.692307692308
3.0,1.0,64.0,1300.0,3,433.3333333333333,4923.076923076923
3.0,2.0,69.0,1401.0,3,467.0,4925.0535331905785
3.0,2.0,53.0,1100.0,3,366.6666666666667,4818.181818181818
3.0,2.0,58.0,1100.0,3,366.6666666666667,5272.727272727273
3.0,2.0,75.0,1700.0,3,566.6666666666666,4411.764705882353
3.0,2.0,53.0,1100.0,3,366.6666666666667,4818.181818181818
2.0,3.0,69.0,1300.0,3,433.3333333333333,5307.692307692308
3.0,3.0,105.0,2000.0,3,666.6666666666666,5250.0
3.0,2.0,95.0,1843.0,3,614.3333333333334,5154.639175257732
2.0,1.0,53.0,1100.0,3,366.6666666666667,4818.181818181818
3.0,2.0,90.0,1843.0,3,614.3333333333334,4883.342376559956
3.0,2.0,68.0,1570.0,3,523.3333333333334,4331.210191082802
3.0,3.0,105.0,1938.0,3,646.0,5417.956656346749
3.0,2.0,96.2,1843.0,3,614.3333333333334,5219.750406945198
3.0,3.0,78.5,1610.0,3,536.6666666666666,4875.776397515528
3.0,3.0,62.6,1250.0,3,416.6666666666667,5008.0
3.0,2.0,74.9,1665.0,3,555.0,4498.498498498499
3.0,1.0,165.0,2775.0,4,693.75,5945.945945945946
6.0,3.0,65.0,1080.0,5,216.0,6018.518518518518
2.0,1.0,56.0,957.0,2,478.5,5851.619644723093
2.0,2.0,54.5,957.0,2,478.5,5694.879832810867
2.0,1.0,55.0,957.0,2,478.5,5747.126436781609
2.0,2.0,56.0,957.0,2,478.5,5851.619644723093
3.0,1.0,89.0,1536.0,3,512.0,5794.270833333333
3.0,1.0,93.34,1574.0,3,524.6666666666666,5930.114358322745
4.0,1.0,130.0,2400.0,4,600.0,5416.666666666667
4.0,3.0,135.0,2422.0,4,605.5,5573.905862923204
2.0,1.0,55.0,1200.0,3,400.0,4583.333333333333
3.0,3.0,90.0,1800.0,3,600.0,5000.0
3.0,2.0,90.0,1800.0,3,600.0,5000.0
2.0,1.0,65.0,1057.0,2,528.5,6149.479659413434
3.0,2.0,180.0,2500.0,3,833.3333333333334,7200.0
3.0,2.0,190.0,2500.0,3,833.3333333333334,7600.0
2.0,1.0,98.0,1354.0,3,451.3333333333333,7237.81388478582
3.0,2.0,165.0,1960.0,3,653.3333333333334,8418.367346938776
1.0,1.0,43.82,770.0,1,770.0,5690.909090909091
2.0,2.0,58.06,1060.0,2,530.0,5477.358490566037
2.0,2.0,78.0,1349.0,2,674.5,5782.060785767235
2.0,1.0,61.2,1125.0,2,562.5,5440.0
2.0,2.0,59.8,1090.0,2,545.0,5486.238532110092
2.0,1.0,60.0,1147.0,2,573.5,5231.037489102006
2.0,2.0,72.0,1375.0,2,687.5,5236.363636363636
2.0,2.0,60.0,1200.0,2,600.0,5000.0
2.0,2.0,83.0,1495.0,2,747.5,5551.8394648829435
2.0,1.0,78.0,1375.0,2,687.5,5672.727272727273
2.0,2.0,67.0,1158.0,2,579.0,5785.837651122625
2.0,3.0,67.0,1214.0,2,607.0,5518.945634266886
2.0,3.0,85.0,1575.0,2,787.5,5396.825396825397
2.0,2.0,55.0,1069.0,2,534.5,5144.9953227315245
2.0,1.0,68.0,1100.0,2,550.0,6181.818181818182
2.0,1.0,65.0,1100.0,2,550.0,5909.090909090909
2.0,2.0,66.25,1230.0,2,615.0,5386.178861788618
2.0,2.0,90.0,1585.0,2,792.5,5678.233438485804
2.0,2.0,80.0,1377.0,2,688.5,5809.731299927378
2.0,1.0,61.0,1181.0,2,590.5,5165.114309906859
3.0,1.0,105.0,1563.05,3,521.0166666666667,6717.635392341896
3.0,3.0,99.0,1717.0,3,572.3333333333334,5765.87070471753
3.0,3.0,90.0,1799.0,3,599.6666666666666,5002.77932184547
3.0,2.0,79.5,1646.0,3,548.6666666666666,4829.890643985419
3.0,2.0,82.5,1555.0,3,518.3333333333334,5305.4662379421225
3.0,0.0,89.0,1476.0,3,492.0,6029.810298102981
3.0,2.0,82.0,1493.0,3,497.6666666666667,5492.297387809779
3.0,2.0,116.0,1719.0,3,573.0,6748.109365910413
3.0,1.5843757375501535,77.41,1450.0,3,483.3333333333333,5338.620689655172
3.0,1.0,95.0,1476.0,3,492.0,6436.314363143631
3.0,3.0,110.0,2100.0,3,700.0,5238.0952380952385
3.0,2.0,104.0,1691.0,3,563.6666666666666,6150.206978119456
4.0,3.0,120.0,2111.0,3,703.6666666666666,5684.509711037423
3.0,2.0,92.0,1667.0,3,555.6666666666666,5518.896220755849
3.0,2.0,82.0,1494.0,3,498.0,5488.621151271754
3.0,3.0,82.0,1555.0,3,518.3333333333334,5273.311897106109
2.0,1.0,69.0,1225.0,3,408.3333333333333,5632.65306122449
4.0,3.0,120.0,2110.0,3,703.3333333333334,5687.203791469195
3.0,3.0,112.0,1715.0,3,571.6666666666666,6530.6122448979595
3.0,3.0,79.0,1600.0,3,533.3333333333334,4937.5
3.0,1.0,110.0,1747.0,3,582.3333333333334,6296.508299942759
4.0,1.0,240.0,3260.0,4,815.0,7361.963190184049
4.0,3.0,272.0,4260.0,4,1065.0,6384.976525821597
4.0,2.0,333.0,4260.0,4,1065.0,7816.901408450704
4.0,2.0,344.0,4408.0,4,1102.0,7803.992740471869
2.0,2.0,50.0,1200.0,2,600.0,4166.666666666667
7.0,1.5843757375501535,460.0,2400.0,6,400.0,19166.666666666668
2.0,2.0,92.0,1567.0,2,783.5,5871.091257179323
2.0,2.0,65.0,1101.0,2,550.5,5903.723887375114
2.0,0.0,58.0,1000.0,2,500.0,5800.0
2.0,2.0,66.0,1101.0,2,550.5,5994.550408719346
3.0,1.5843757375501535,125.0,1925.0,3,641.6666666666666,6493.506493506494
3.0,2.0,88.5,1565.0,3,521.6666666666666,5654.952076677317
2.0,3.0,80.0,1500.0,3,500.0,5333.333333333333
3.0,1.0,125.0,1896.0,4,474.0,6592.827004219409
4.0,2.0,155.0,2507.0,4,626.75,6182.688472277623
4.0,2.0,1200.0,3200.0,4,800.0,37500.0
8.0,3.0,250.0,1200.0,8,150.0,20833.333333333332
2.0,1.0,68.75,1250.0,2,625.0,5500.0
2.0,2.0,80.99,1350.0,3,450.0,5999.259259259258
3.0,2.0,77.99,1300.0,3,433.3333333333333,5999.230769230769
2.0,1.0,80.99,1350.0,3,450.0,5999.259259259258
3.0,3.0,78.3,1350.0,3,450.0,5800.0
3.0,2.0,77.99,1300.0,3,433.3333333333333,5999.230769230769
3.0,2.0,77.99,1300.0,3,433.3333333333333,5999.230769230769
3.0,3.0,77.99,1300.0,3,433.3333333333333,5999.230769230769
3.0,2.0,80.99,1350.0,3,450.0,5999.259259259258
3.0,2.0,80.99,1350.0,3,450.0,5999.259259259258
3.0,2.0,131.0,1630.0,3,543.3333333333334,8036.80981595092
2.0,2.0,47.0,1062.0,2,531.0,4425.612052730697
1.0,0.0,70.0,1200.0,2,600.0,5833.333333333333
4.0,1.5843757375501535,155.0,2100.0,4,525.0,7380.952380952381
7.0,2.0,125.0,2800.0,7,400.0,4464.285714285715
1.0,1.0,25.0,480.0,1,480.0,5208.333333333333
1.0,0.0,22.0,460.0,2,230.0,4782.608695652174
2.0,2.0,52.0,1200.0,2,600.0,4333.333333333333
2.0,1.0,52.0,1020.0,2,510.0,5098.0392156862745
2.0,1.0,49.5,1200.0,2,600.0,4125.0
2.0,2.0,45.0,1060.0,2,530.0,4245.2830188679245
2.0,1.0,46.0,1100.0,2,550.0,4181.818181818182
2.0,1.0,49.0,1185.0,2,592.5,4135.021097046413
2.0,2.0,60.0,1180.0,2,590.0,5084.745762711865
2.0,3.0,55.0,1066.0,2,533.0,5159.474671669794
3.0,2.0,75.0,1450.0,3,483.3333333333333,5172.413793103448
3.0,2.0,75.0,1400.0,3,466.6666666666667,5357.142857142857
2.0,2.0,68.0,1269.72,2,634.86,5355.511451343603
2.0,3.0,70.0,1265.0,2,632.5,5533.596837944664
2.0,1.0,68.0,1250.0,2,625.0,5440.0
2.0,1.0,65.0,1220.0,2,610.0,5327.868852459016
3.0,3.0,85.0,1540.0,3,513.3333333333334,5519.480519480519
4.0,2.0,215.0,3535.0,4,883.75,6082.036775106082
3.0,3.0,155.0,1900.0,3,633.3333333333334,8157.894736842105
6.0,2.0,101.0,1800.0,6,300.0,5611.111111111111
6.0,3.0,101.0,1799.0,6,299.8333333333333,5614.230127848805
2.0,2.0,25.0,780.0,2,390.0,3205.128205128205
3.0,2.0,80.0,1570.0,3,523.3333333333334,5095.541401273886
5.0,2.0,225.0,4200.0,5,840.0,5357.142857142857
3.0,2.0,98.0,1793.0,3,597.6666666666666,5465.699944227552
2.0,2.0,45.12,1410.0,3,470.0,3200.0
1.0,1.0,45.0,715.0,1,715.0,6293.706293706294
1.0,1.0,35.0,700.0,1,700.0,5000.0
2.0,2.0,58.0,1150.0,2,575.0,5043.478260869565
1.0,1.0,45.0,870.0,2,435.0,5172.413793103448
2.0,2.0,60.0,1150.0,2,575.0,5217.391304347826
2.0,2.0,52.0,1060.0,2,530.0,4905.66037735849
2.0,2.0,57.0,1150.0,2,575.0,4956.521739130435
2.0,2.0,69.0,1280.0,3,426.6666666666667,5390.625
4.0,1.0,90.0,1350.0,4,337.5,6666.666666666667
1.0,1.0,19.5,416.0,1,416.0,4687.5
1.0,1.0,25.0,502.0,1,502.0,4980.0796812749
1.0,1.0,22.5,540.0,1,540.0,4166.666666666667
1.0,1.0,18.0,416.0,1,416.0,4326.923076923077
1.0,0.0,52.0,1150.0,1,1150.0,4521.739130434783
1.0,1.0,15.0,410.0,1,410.0,3658.5365853658536
1.0,1.0,17.19,416.0,1,416.0,4132.211538461539
2.0,2.0,40.61,1160.0,2,580.0,3500.862068965517
2.0,2.0,50.0,1197.0,2,598.5,4177.109440267335
2.0,0.0,58.0,1200.0,2,600.0,4833.333333333333
2.0,1.0,31.0,726.0,2,363.0,4269.972451790633
2.0,2.0,40.6,1155.0,2,577.5,3515.151515151515
2.0,2.0,50.0,1255.0,2,627.5,3984.06374501992
2.0,1.0,36.0,750.0,2,375.0,4800.0
2.0,2.0,40.0,963.0,2,481.5,4153.686396677051
2.0,2.0,37.0,927.0,2,463.5,3991.3700107874865
2.0,1.0,35.0,726.0,2,363.0,4820.936639118458
2.0,2.0,45.0,900.0,2,450.0,5000.0
2.0,1.0,31.0,787.0,2,393.5,3939.0088945362136
2.0,1.0,30.0,725.0,2,362.5,4137.931034482759
2.0,1.0,35.5,750.0,2,375.0,4733.333333333333
2.0,0.0,58.0,1200.0,2,600.0,4833.333333333333
2.0,2.0,45.0,1230.0,2,615.0,3658.5365853658536
2.0,1.0,36.5,750.0,2,375.0,4866.666666666667
2.0,2.0,51.0,1052.0,2,526.0,4847.9087452471485
2.0,2.0,53.5,1192.0,2,596.0,4488.255033557047
2.0,3.0,42.0,1200.0,2,600.0,3500.0
2.0,1.0,51.5,1035.0,2,517.5,4975.84541062802
2.0,1.0,50.0,1320.0,2,660.0,3787.878787878788
2.0,2.0,40.6,1160.0,2,580.0,3500.0
2.0,3.0,64.0,1540.0,3,513.3333333333334,4155.8441558441555
3.0,3.0,48.0,1250.0,3,416.6666666666667,3840.0
2.0,2.0,40.6,1160.0,3,386.6666666666667,3500.0
2.0,1.0,49.0,1082.0,3,360.6666666666667,4528.650646950093
3.0,3.0,50.0,1470.0,3,490.0,3401.360544217687
3.0,2.0,80.0,1741.0,3,580.3333333333334,4595.060310166571
2.0,2.0,55.0,1436.0,3,478.6666666666667,3830.08356545961
2.0,2.0,52.0,1230.0,3,410.0,4227.642276422765
2.0,2.0,43.57,1245.0,3,415.0,3499.598393574297
